10500 13400
7311 8722 59
7312 9651 184
7312 10051 21
7313 7350 21
7314 7375 132
7316 8669 160
7317 7838 119
7317 10117 97
7318 10350 55
7318 8995 83
7319 8079 170
7319 8665 148
7321 9776 186
7321 7536 120
7322 7571 34
7322 8744 144
7322 7505 96
7323 10134 38
7323 10157 61
7323 7493 11
7324 10027 11
7324 10305 32
7325 9983 165
7326 8914 98
7326 7445 95
7327 8825 196
7327 8460 69
7327 10266 129
7327 10017 61
7328 8641 74
7328 8839 124
7328 8268 36
7329 9462 17
7329 9333 30
7330 8480 84
7330 9871 36
7331 8263 164
7332 9057 93
7333 8432 197
7334 8607 175
7335 7651 104
7335 9737 24
7336 10480 197
7337 10169 146
7337 7982 148
7338 8054 18
7338 10454 49
7339 7685 27
7340 8093 24
7340 9038 142
7341 9738 40
7342 9565 76
7342 8631 65
7343 8033 85
7344 8660 15
7344 9021 182
7344 7703 80
7345 8906 41
7345 9002 131
7346 8070 184
7346 9139 37
7347 7641 39
7348 7416 94
7348 8373 18
7348 9520 67
7349 7938 57
7349 9449 113
7350 9116 18
7350 7841 194
7351 8107 72
7352 9803 23
7353 7603 143
7353 7784 91
7355 8387 18
7357 8069 66
7357 8232 47
7358 8344 138
7358 8575 60
7359 8232 192
7361 9349 74
7362 10202 60
7362 10083 161
7362 7779 159
7363 10149 176
7364 8767 19
7365 7489 144
7366 10483 140
7368 10472 157
7368 9602 130
7369 8081 118
7369 9534 172
7370 8074 199
7370 9497 157
7371 9174 193
7372 10139 160
7372 9313 54
7374 7943 172
7374 7712 179
7374 7934 185
7375 8193 119
7376 7542 113
7376 7712 116
7377 7382 39
7378 8160 128
7378 9647 145
7379 10283 95
7379 7951 23
7380 7473 29
7383 8872 153
7383 9073 56
7384 9154 50
7384 7476 29
7385 8070 45
7387 9182 21
7388 9721 103
7388 7702 148
7388 9990 14
7389 10198 88
7389 9030 56
7390 9601 160
7390 8295 136
7391 8322 181
7392 7679 59
7392 8863 163
7393 8215 121
7393 9016 155
7394 7870 111
7395 8764 82
7395 8751 117
7396 8844 21
7396 8683 160
7397 9887 50
7398 9518 107
7398 9155 184
7399 8749 26
7399 10367 64
7400 9573 185
7400 7797 10
7401 9600 154
7401 10463 55
7402 9351 121
7402 10469 27
7403 10453 58
7403 7801 199
7403 8693 116
7404 9989 152
7405 7968 142
7405 8766 149
7406 7765 123
7407 9361 112
7408 8636 169
7408 7485 61
7410 7660 89
7410 8452 39
7411 8887 98
7412 9301 72
7412 8278 80
7412 9100 103
7413 9140 168
7414 10118 11
7414 8068 121
7415 8933 187
7417 9631 40
7417 9218 176
7418 8268 183
7419 8783 95
7419 10222 87
7420 7554 99
7420 9563 74
7421 7632 148
7422 7702 88
7423 10498 138
7424 8966 24
7425 8279 124
7425 9483 158
7426 9428 104
7427 10445 16
7428 10088 92
7428 9867 97
7429 9889 75
7430 9872 163
7431 7785 178
7432 8191 93
7432 10460 104
7434 9405 168
7434 9138 39
7435 10323 189
7436 8908 94
7438 8476 135
7439 8150 154
7439 8761 169
7440 8045 177
7441 7910 181
7441 10001 156
7442 9330 189
7443 7952 104
7443 8916 73
7444 8478 92
7446 9787 33
7446 9841 14
7447 9994 28
7448 8085 183
7448 10389 151
7450 9652 101
7451 10378 63
7452 9407 14
7453 9614 185
7453 10210 37
7454 10248 63
7454 7620 62
7454 8228 76
7455 9585 51
7455 9096 15
7456 8791 50
7456 7995 131
7457 7543 59
7458 9477 80
7458 8448 152
7460 9073 193
7460 8424 24
7462 9467 75
7462 10273 23
7463 9796 57
7465 8545 79
7465 7675 96
7466 9137 29
7466 8883 137
7466 10358 104
7467 7508 183
7467 7721 30
7468 9869 196
7468 8351 117
7469 8324 122
7470 10006 173
7471 10391 175
7472 8187 111
7472 8990 114
7474 9856 127
7476 9916 153
7477 10427 177
7477 9168 10
7478 8469 46
7478 9247 191
7479 8399 44
7479 9198 148
7479 9472 176
7480 9431 178
7480 10341 87
7481 10009 64
7481 9988 145
7483 7996 192
7483 10144 63
7483 9164 21
7483 9039 181
7484 7812 100
7486 8736 70
7488 9349 161
7489 10266 144
7490 8652 172
7491 9254 56
7492 7973 155
7493 8399 75
7494 10485 126
7494 9291 110
7495 8526 179
7495 10037 122
7496 8020 58
7496 8841 81
7496 7751 33
7497 9761 128
7497 8599 132
7498 8432 128
7499 8537 37
7499 10101 24
7499 8050 78
7500 8785 52
7500 8418 189
7501 10485 14
7502 9564 101
7503 7824 97
7504 10324 43
7504 9314 33
7504 10103 51
7505 9662 176
7505 9414 66
7506 7993 50
7506 8688 18
7506 8414 47
7507 9491 125
7507 8967 113
7509 9126 148
7509 9081 14
7510 8375 41
7510 8089 52
7511 8484 147
7512 8994 151
7512 9965 184
7513 9659 43
7514 8000 73
7514 10149 180
7516 7775 114
7516 8983 65
7517 9216 52
7517 9077 41
7518 9794 120
7518 9660 146
7520 10351 95
7520 8752 105
7521 8800 132
7521 9438 107
7522 8214 44
7522 9425 177
7524 10329 90
7525 10479 159
7525 10438 14
7526 10248 48
7527 9375 127
7528 8353 179
7529 8163 168
7529 7576 59
7530 8452 34
7531 7607 196
7533 7877 147
7533 9367 164
7534 9931 185
7534 9075 199
7535 8025 134
7535 10193 140
7535 10425 34
7536 8969 196
7537 9658 82
7537 8318 56
7538 7902 116
7540 10028 34
7540 10381 144
7541 7981 104
7541 8666 185
7541 8912 195
7542 8361 180
7543 9833 69
7544 8327 10
7546 8011 38
7547 8426 198
7548 8996 142
7549 9970 17
7549 9599 173
7550 9746 103
7551 8571 29
7551 8472 157
7552 9923 105
7552 8459 110
7553 9914 22
7555 10261 148
7555 8736 26
7556 9845 49
7557 9778 61
7557 7863 116
7558 8011 171
7558 9818 58
7561 10322 121
7561 8898 126
7562 10114 17
7562 9464 52
7563 9029 100
7563 7673 46
7564 9184 16
7565 7575 117
7566 8601 10
7567 9296 191
7568 7777 15
7568 9860 167
7569 9376 46
7570 10074 164
7570 8712 111
7571 9563 67
7572 9610 121
7572 8720 162
7572 7723 42
7573 10143 157
7574 10016 88
7577 8216 41
7578 8867 120
7579 8500 83
7579 9938 114
7580 8508 113
7581 8716 116
7582 8197 45
7583 10264 44
7584 9786 126
7584 9359 189
7584 8299 190
7585 7593 167
7585 8639 83
7586 8954 12
7587 8247 171
7587 10068 176
7587 8395 42
7588 10205 158
7589 10497 40
7590 8088 126
7590 9599 60
7591 9799 113
7591 9963 46
7592 8446 152
7592 9058 70
7593 8820 169
7594 8418 35
7594 8425 152
7595 10298 55
7596 8223 184
7596 9352 93
7597 8808 11
7597 10115 67
7598 10129 58
7599 9744 115
7600 7909 135
7600 9150 164
7601 9291 45
7601 9982 74
7602 7891 33
7602 10076 80
7603 9358 99
7604 9475 121
7605 9946 55
7605 10400 81
7606 8286 65
7606 8375 181
7608 8947 81
7608 8956 79
7610 9730 30
7611 8349 77
7612 9892 99
7613 7990 19
7614 8569 121
7614 8314 91
7615 9852 143
7616 9163 47
7617 8638 33
7618 8053 159
7619 9953 132
7621 8862 86
7622 7740 43
7622 8320 113
7622 7818 16
7623 10140 186
7624 8869 69
7625 8099 41
7625 8872 55
7629 7769 95
7630 9732 126
7630 8820 91
7631 7973 140
7633 8693 89
7633 9771 128
7634 8146 32
7635 8521 29
7636 8191 73
7637 9005 169
7638 9736 11
7639 10408 198
7640 10018 185
7641 8946 176
7641 9146 91
7642 10385 181
7643 9132 108
7644 10483 37
7645 10176 24
7646 9886 126
7647 7886 188
7648 7655 119
7648 8335 24
7649 9500 98
7649 8904 92
7649 9379 120
7650 9607 43
7650 8250 178
7651 8306 97
7652 9500 47
7653 9076 91
7653 7745 31
7654 10172 151
7655 8861 57
7657 9276 154
7658 10274 138
7659 9078 92
7659 8673 132
7660 9858 42
7661 9333 31
7662 7677 105
7663 8493 12
7664 9858 28
7665 8181 15
7665 8697 94
7666 8391 153
7666 9208 111
7667 8615 168
7667 8568 123
7668 7921 57
7670 8945 121
7671 9821 81
7671 10178 112
7673 8573 161
7674 9467 139
7675 9338 155
7676 8817 96
7677 9521 33
7678 10318 158
7678 9824 126
7679 7758 41
7680 8453 173
7681 8008 56
7683 9227 180
7684 9332 95
7685 7821 60
7685 8565 199
7687 8868 169
7687 8684 145
7688 9301 68
7688 10443 179
7689 9479 112
7689 8535 131
7690 10145 47
7690 10147 33
7691 10216 173
7691 10220 37
7692 9250 75
7692 9310 103
7693 7742 41
7694 9178 53
7694 9803 52
7694 8115 152
7695 8737 132
7695 7961 177
7696 9618 116
7696 9862 61
7697 9483 126
7697 7723 190
7698 9641 121
7698 9062 71
7699 10397 153
7699 9702 183
7700 9780 55
7701 10414 114
7701 8336 112
7702 8136 26
7704 8162 83
7705 7908 58
7705 7737 190
7707 9247 131
7708 9295 139
7708 9044 147
7708 9301 178
7709 8409 94
7709 8700 130
7709 10365 146
7710 9148 61
7711 10259 61
7711 9537 136
7712 8290 93
7713 8294 154
7714 9071 57
7714 8221 123
7715 8246 29
7716 10415 18
7716 9253 37
7718 9268 96
7719 7827 42
7719 8080 46
7720 9214 83
7720 8342 132
7721 8462 192
7721 9783 169
7722 8339 159
7722 9602 171
7722 8597 194
7723 9388 102
7724 8023 169
7725 8845 174
7726 9978 129
7726 9854 131
7727 9613 132
7728 9695 48
7728 8575 76
7729 7742 158
7730 8069 15
7732 9284 144
7733 9635 165
7733 9604 70
7733 8185 107
7734 8095 168
7736 10489 160
7737 8030 41
7739 8854 104
7744 9450 134
7745 9933 71
7746 9924 133
7746 8624 114
7747 9018 110
7748 9070 142
7748 9819 56
7749 8623 128
7749 10106 57
7750 7757 133
7750 8554 11
7751 9843 90
7752 8384 94
7752 10283 186
7753 8343 136
7754 8189 109
7755 9729 31
7756 7907 84
7757 8495 149
7758 8688 14
7759 8654 148
7760 10354 84
7761 7944 158
7761 9245 97
7762 7812 43
7763 8859 16
7763 8235 53
7764 9760 113
7765 10151 121
7765 8054 170
7766 8105 63
7767 9766 153
7769 7834 184
7770 9964 114
7770 8471 115
7771 8778 140
7771 8807 80
7771 8282 161
7774 8342 66
7775 9197 188
7776 9190 124
7777 9550 153
7777 9103 33
7778 9074 70
7778 8356 199
7779 8059 125
7780 9991 78
7780 8464 63
7782 10313 123
7782 8907 126
7783 9033 194
7784 9703 72
7785 9471 158
7786 10142 27
7786 9364 92
7788 10098 52
7789 7844 36
7789 9344 36
7792 10489 107
7793 9580 84
7793 8873 50
7794 8256 181
7794 9511 120
7795 8607 179
7795 8649 78
7797 9622 153
7798 10235 65
7798 8198 135
7799 10454 97
7799 9830 51
7800 9700 138
7800 10288 163
7801 8576 59
7802 8720 27
7803 10494 171
7804 7841 32
7805 8171 31
7805 9986 138
7805 8999 124
7806 9339 119
7806 9404 131
7807 9602 156
7807 8301 24
7809 8338 102
7811 10019 26
7812 8509 130
7813 8928 46
7814 9420 76
7814 9225 23
7815 9140 148
7815 9807 143
7816 8622 60
7817 8799 195
7817 9136 197
7818 10006 195
7819 8021 64
7819 8386 182
7820 8752 107
7820 8796 149
7821 8758 63
7822 8951 106
7822 9935 52
7823 9270 166
7823 8467 23
7823 7931 13
7824 7886 61
7825 8462 150
7825 9679 128
7825 9386 12
7825 10195 16
7826 10203 17
7827 8073 182
7828 8251 35
7828 10128 125
7829 7840 38
7830 10401 156
7831 9798 101
7831 10294 149
7832 9702 68
7832 8055 158
7833 8665 112
7833 10223 55
7835 8395 128
7835 9878 186
7835 10316 106
7836 9637 104
7837 10463 27
7838 9440 70
7838 8593 24
7839 9596 21
7839 8749 51
7840 10217 80
7843 8956 172
7843 10005 136
7844 9677 178
7845 7859 155
7845 8491 84
7845 10079 82
7846 9721 106
7847 9627 63
7847 7911 135
7849 9974 142
7849 8881 56
7850 7965 68
7850 10230 18
7850 9613 10
7851 10256 82
7852 9646 156
7852 9272 22
7853 9506 133
7853 8304 44
7853 9567 56
7854 8515 11
7854 8388 169
7855 9944 154
7856 9947 64
7857 9134 117
7859 9173 149
7860 9552 156
7860 9452 47
7860 9608 44
7861 9022 117
7862 9832 165
7862 8303 45
7862 8769 50
7864 8164 198
7865 8838 126
7866 8336 83
7866 10343 149
7866 9244 179
7866 8538 129
7867 9129 126
7867 9058 74
7867 10182 131
7868 8902 86
7869 9657 189
7870 7899 166
7872 9367 137
7872 8937 123
7873 9169 150
7873 10020 63
7875 9048 157
7876 9326 103
7878 8204 126
7878 9275 123
7878 9612 77
7879 8262 128
7879 9014 48
7880 8318 109
7880 9052 72
7881 9356 139
7881 9229 46
7882 10321 143
7882 9744 132
7883 9473 87
7884 10208 81
7884 10199 117
7884 8835 139
7885 9220 29
7885 9347 152
7887 8948 166
7887 9945 40
7888 10275 82
7888 9610 165
7889 10131 158
7889 10491 178
7890 9399 98
7891 9395 157
7894 8675 55
7895 9079 111
7895 9366 137
7896 8542 140
7896 8943 120
7896 9201 47
7898 9669 144
7898 9898 73
7900 8595 136
7900 9638 170
7901 9067 138
7902 8571 42
7903 7988 119
7903 9213 41
7904 8376 91
7904 8383 124
7905 8468 69
7906 8422 115
7906 8888 32
7906 9010 11
7907 10417 28
7907 10340 137
7908 8815 45
7909 8807 72
7911 8266 110
7911 8669 130
7912 8337 139
7912 9973 17
7913 8323 129
7913 9322 71
7914 8630 64
7914 9311 40
7916 9064 31
7916 7926 34
7917 7951 140
7917 8501 77
7918 8510 151
7920 9310 73
7921 10307 133
7922 7948 103
7922 8076 157
7923 8078 20
7923 8311 90
7924 10078 175
7924 9656 59
7925 9658 45
7926 10265 121
7927 10042 75
7928 9972 100
7930 8091 135
7930 10167 32
7931 9240 95
7931 8670 11
7932 9987 193
7935 10336 56
7935 9998 24
7936 9489 79
7936 8540 102
7937 9845 105
7938 8096 35
7941 9656 142
7941 10123 111
7942 8263 46
7942 9826 103
7943 9377 104
7944 10281 57
7944 8308 174
7945 8410 70
7945 9994 76
7946 8577 191
7946 8194 139
7946 9176 141
7947 8413 155
7947 8086 190
7949 10158 33
7949 9713 182
7950 8432 194
7950 9780 128
7952 9053 138
7953 9430 14
7953 9730 95
7954 8257 80
7956 8496 63
7956 8632 23
7957 9727 177
7957 10029 169
7958 9271 91
7960 9711 53
7960 8409 77
7963 9055 97
7964 9229 196
7964 9238 52
7965 10008 185
7965 9255 23
7966 9172 122
7966 9061 123
7967 8097 36
7969 9474 29
7969 8808 87
7970 9725 130
7970 9785 194
7971 9321 199
7972 8008 121
7972 8296 30
7974 9279 109
7975 9844 107
7978 10030 149
7979 10306 60
7980 9916 130
7980 9711 56
7980 9239 177
7982 8906 160
7983 8380 52
7983 9790 89
7984 8211 90
7984 8143 80
7987 8551 130
7987 9766 76
7988 9929 35
7989 9623 109
7990 9603 118
7990 8014 92
7991 8206 10
7992 9034 73
7993 9708 196
7994 10382 36
7996 8763 157
7997 8968 121
7997 9883 44
7998 9242 15
8000 9658 16
8001 8470 89
8002 10219 30
8003 10486 93
8005 9593 53
8005 10112 136
8006 8687 67
8006 9501 21
8007 8205 70
8007 9991 142
8010 9372 190
8010 9758 110
8010 8790 118
8011 8586 75
8011 9663 129
8012 10020 185
8012 9634 128
8013 9168 77
8013 10277 35
8014 9269 46
8015 9505 183
8016 8226 169
8016 10308 176
8017 10136 68
8018 10491 104
8018 9865 61
8019 10349 143
8021 8966 133
8022 10440 159
8024 9038 105
8024 8987 102
8024 9900 157
8025 9441 164
8026 9396 23
8026 10245 175
8027 9472 131
8027 9439 115
8029 10359 73
8029 9371 146
8029 9739 129
8030 10031 44
8031 9469 121
8031 9664 56
8032 8555 53
8034 8403 75
8036 9870 12
8037 8109 51
8037 8867 43
8038 8112 181
8038 10212 79
8040 10421 38
8041 9586 134
8041 8960 81
8042 8743 182
8042 10160 89
8043 8148 12
8043 10064 80
8044 10090 18
8044 8556 175
8046 8309 194
8047 9793 183
8047 8259 140
8048 9540 142
8048 9861 71
8050 8116 192
8050 8394 137
8051 8614 73
8052 10014 67
8052 9281 104
8054 9120 111
8056 8330 154
8057 10301 131
8057 9368 184
8058 8190 173
8059 8448 84
8060 9014 16
8060 8445 133
8061 9990 10
8061 10263 65
8062 8721 112
8064 9426 142
8064 8268 59
8065 8486 17
8066 9251 39
8066 10059 100
8067 9586 64
8067 10064 137
8068 10488 166
8068 9663 177
8071 8212 153
8072 9821 38
8074 8334 179
8074 8444 53
8076 10124 188
8076 9434 98
8076 10320 176
8077 10474 22
8080 10105 11
8080 10470 69
8081 8923 114
8082 9719 43
8082 9891 178
8083 10433 20
8083 9720 103
8086 10143 85
8087 9717 28
8087 8674 10
8087 8245 36
8088 9591 125
8090 9397 68
8091 8878 93
8092 8636 104
8092 10019 197
8093 8158 130
8094 9685 68
8094 9619 177
8095 9452 72
8095 10422 80
8096 10380 85
8097 8702 25
8098 9855 97
8099 8114 139
8100 9967 78
8100 8414 99
8101 8236 170
8101 9294 144
8102 8522 167
8103 9376 104
8104 9821 90
8104 9315 81
8105 8124 76
8106 10175 36
8107 9672 107
8108 8271 43
8109 9772 193
8111 8208 150
8111 10130 28
8112 9499 119
8114 9032 49
8115 10127 166
8117 10314 18
8117 8332 40
8118 10289 156
8118 9257 176
8119 8143 162
8120 9981 43
8120 8341 22
8121 9815 52
8122 8802 43
8123 8284 50
8123 9011 25
8125 8676 36
8125 10004 53
8126 10327 135
8127 9802 70
8127 8550 139
8133 8546 95
8133 10257 31
8134 9111 55
8134 8316 91
8135 9661 17
8136 8625 138
8137 9226 133
8137 9879 187
8138 9701 15
8138 10414 196
8139 10071 44
8140 10016 75
8141 9422 115
8141 8415 92
8142 10121 48
8142 9436 64
8143 9816 178
8144 9259 20
8144 10156 114
8145 8483 62
8146 9330 198
8147 8414 129
8149 8986 80
8149 8183 17
8150 8174 153
8151 10451 45
8154 9403 54
8154 10458 195
8155 8430 186
8155 9071 154
8156 10338 108
8157 9061 149
8157 8234 95
8158 8804 57
8160 10353 22
8162 9182 147
8165 8811 160
8165 9199 127
8166 10227 32
8168 9028 174
8169 9374 105
8170 10470 48
8170 9857 185
8172 9745 145
8173 8822 87
8173 9914 79
8173 8705 181
8175 10280 82
8175 8937 138
8176 10150 143
8177 9167 54
8177 9008 134
8178 9936 173
8178 8891 64
8180 9263 38
8180 10184 147
8181 10295 35
8182 8617 14
8183 9255 189
8184 8359 139
8185 9992 179
8185 9449 52
8188 8601 35
8189 9215 177
8192 8999 165
8192 8818 146
8193 9233 189
8196 9079 75
8200 8600 82
8201 10396 72
8202 10422 80
8203 8574 104
8204 9058 168
8206 10047 86
8207 9788 33
8209 10467 150
8209 9839 139
8210 9444 155
8210 9274 38
8212 10140 33
8215 9853 34
8217 9799 118
8218 8580 11
8218 9615 140
8219 8487 89
8219 9792 65
8221 10328 159
8222 9201 128
8223 10053 186
8224 9455 95
8225 8405 161
8225 8783 93
8227 9076 133
8228 8559 113
8229 9065 74
8230 9561 129
8230 8520 29
8231 8386 53
8233 10072 49
8237 8899 76
8239 8434 22
8240 8461 71
8241 8565 40
8242 9069 80
8243 8660 87
8244 8272 147
8245 9633 37
8245 9327 156
8247 10258 182
8248 10175 162
8249 10204 122
8249 8489 142
8251 8490 86
8252 10473 148
8253 9723 150
8254 8278 161
8255 8835 188
8258 8830 79
8258 9877 111
8260 9912 52
8260 8776 73
8261 8560 123
8261 8970 88
8264 8905 158
8265 10276 17
8266 9875 133
8266 9348 146
8267 9977 54
8268 9098 146
8269 9481 72
8269 8831 140
8270 8391 47
8270 8921 104
8270 8917 179
8271 9688 100
8273 9026 169
8274 8745 72
8276 9929 111
8276 10488 88
8277 8544 173
8277 9050 153
8279 8553 12
8280 9791 196
8281 10386 172
8281 9973 113
8282 9460 20
8283 8715 116
8284 10367 163
8285 8651 118
8285 10177 177
8286 10189 58
8287 9972 96
8288 10179 109
8289 8774 191
8290 10194 78
8291 9101 58
8291 10024 52
8291 8350 55
8292 10387 76
8292 9714 166
8293 9789 84
8294 9053 127
8295 10215 163
8297 10381 128
8297 8526 41
8298 8450 97
8298 10198 73
8299 10201 76
8300 10228 163
8302 10467 195
8303 8922 76
8305 10067 139
8307 9468 101
8307 10492 47
8308 9934 191
8310 9999 99
8312 8871 58
8313 8348 181
8314 8942 58
8315 8425 57
8317 8876 132
8317 9037 18
8318 10205 138
8319 8343 38
8320 8344 109
8320 9135 137
8321 9261 109
8325 8474 60
8326 10145 145
8328 9734 70
8328 10465 172
8330 8548 22
8331 10166 49
8331 9380 157
8332 8823 29
8335 10121 180
8337 10097 43
8337 8721 56
8337 9380 98
8339 9976 150
8339 8574 83
8340 9382 123
8340 9507 49
8340 10461 170
8341 9355 130
8344 9766 141
8345 9015 85
8346 9124 65
8346 9228 172
8347 10130 97
8348 9951 107
8348 10486 118
8349 8369 177
8350 8570 117
8351 10426 33
8352 9504 39
8352 10242 124
8353 10294 53
8354 9387 185
8355 8550 32
8355 10289 196
8356 10148 57
8357 8961 74
8357 8738 105
8358 9144 136
8358 8721 31
8359 10363 10
8360 9998 83
8360 10429 89
8361 8523 166
8362 8562 95
8362 9493 177
8362 9581 122
8363 9683 184
8365 8498 102
8366 9888 185
8367 10333 149
8367 9445 173
8368 9568 106
8369 9942 66
8370 8873 29
8370 10333 149
8372 8581 49
8373 9825 170
8374 8451 92
8376 10243 138
8377 8396 94
8377 10401 37
8378 9375 182
8379 10442 167
8380 9090 138
8382 10287 155
8382 9520 157
8383 8629 53
8384 9047 123
8385 9237 188
8385 8810 124
8387 8449 76
8389 9901 63
8390 10044 30
8393 9724 65
8393 8525 83
8397 9299 51
8398 9118 168
8398 8644 198
8400 8877 146
8400 9070 151
8400 9118 31
8401 10255 112
8403 8604 148
8405 9968 29
8406 8797 126
8407 8960 154
8410 10218 18
8411 9578 165
8412 9907 197
8413 8654 81
8414 10444 120
8415 10214 93
8416 9541 118
8417 8423 23
8418 9058 94
8419 9649 175
8419 8597 187
8420 10441 141
8421 8769 122
8422 10282 112
8422 9840 161
8424 8913 92
8426 8620 187
8428 8814 50
8429 10013 23
8429 9950 140
8431 9597 105
8433 9863 139
8435 10181 121
8435 9566 189
8436 9880 121
8436 9007 19
8437 8517 21
8438 9026 58
8439 9048 120
8439 8609 67
8440 9784 86
8440 9712 48
8441 9236 188
8443 9046 104
8443 9049 25
8446 9634 169
8448 9086 145
8449 9364 44
8449 9713 141
8451 9387 22
8453 9265 152
8455 8891 157
8456 9492 78
8457 10404 65
8457 9554 163
8458 8895 162
8459 10249 66
8461 9409 71
8463 8967 167
8465 9776 62
8466 9302 180
8467 8789 99
8468 9147 26
8469 8514 29
8470 8930 16
8472 10298 66
8473 8775 188
8474 10094 102
8475 9874 114
8476 9546 126
8477 10054 187
8478 9915 74
8479 9219 70
8480 9344 102
8482 8998 190
8482 9004 128
8484 9340 151
8485 8952 93
8485 10137 56
8486 8707 106
8488 10185 191
8489 10085 153
8490 8885 164
8494 10435 197
8494 9694 106
8494 9830 171
8495 9026 20
8496 10452 35
8497 10027 63
8500 8704 198
8501 8655 117
8502 10199 110
8502 9974 48
8502 10370 88
8504 10096 138
8506 8954 198
8507 8979 43
8508 8872 174
8509 10158 153
8510 10208 62
8512 9000 82
8513 10236 133
8513 9441 191
8515 10475 77
8517 8622 171
8517 9522 95
8518 10443 119
8519 9565 159
8521 9576 60
8522 10364 26
8527 9801 186
8527 9188 141
8528 8677 157
8529 10462 10
8530 8762 14
8530 10166 190
8531 8652 128
8532 9574 117
8533 9806 82
8534 8619 98
8535 8742 63
8536 9530 159
8536 10404 62
8537 9299 190
8538 8971 33
8539 10484 91
8541 8735 105
8541 9797 21
8542 9895 122
8543 9085 122
8545 9973 49
8546 8882 89
8551 9687 59
8553 9714 43
8554 9423 157
8557 9551 65
8558 9019 93
8559 9727 119
8561 9336 135
8561 10016 35
8562 9408 13
8563 9935 81
8563 9957 27
8564 9121 165
8566 8671 59
8566 9347 44
8567 9170 127
8567 9626 123
8568 9241 97
8572 8957 44
8573 9092 148
8576 8851 13
8579 9331 115
8580 9266 95
8582 9675 198
8582 10009 64
8583 9004 97
8583 10243 97
8583 9295 14
8585 10468 67
8586 9433 180
8587 10132 98
8588 9228 130
8590 9962 169
8591 10410 177
8591 9145 193
8592 10106 132
8592 9273 191
8594 10478 58
8594 8823 34
8596 8929 56
8596 8902 78
8597 9045 96
8597 10355 34
8602 10116 130
8602 10037 171
8604 9770 66
8605 9160 136
8605 8952 132
8606 10476 147
8606 9142 29
8606 8899 117
8609 9047 10
8610 9093 66
8611 9238 16
8612 9091 52
8612 8827 74
8613 10410 106
8613 10247 110
8614 10252 81
8615 10039 84
8616 8798 100
8616 8876 89
8617 9749 129
8618 9023 127
8618 8732 63
8619 10316 147
8620 9351 143
8620 9904 110
8623 9638 131
8624 9105 175
8625 10327 51
8626 8719 174
8627 9082 146
8627 10272 186
8628 8693 52
8631 8965 120
8631 10090 132
8632 9453 86
8632 9995 181
8633 9684 75
8635 9939 68
8636 9790 160
8637 9493 61
8638 10357 97
8639 10297 85
8640 9570 13
8643 9582 156
8643 9928 159
8644 8981 68
8646 10163 73
8647 9300 163
8647 9280 118
8648 10500 113
8650 9789 35
8651 10260 100
8655 10353 83
8655 9349 16
8656 9258 77
8656 9758 74
8657 9665 88
8659 9127 167
8661 9604 93
8661 8686 158
8662 9913 164
8663 9693 88
8663 9385 125
8663 10249 181
8664 9206 94
8666 8975 114
8667 10395 181
8668 8833 167
8671 8728 34
8672 9345 140
8673 9640 63
8674 9130 123
8675 10341 18
8676 9988 164
8677 9544 82
8678 10334 189
8678 9814 158
8679 8696 84
8680 10034 70
8680 8896 183
8680 9024 97
8681 10433 79
8682 9930 78
8683 8918 84
8684 9558 133
8685 10265 91
8685 9588 68
8686 9942 98
8687 8922 134
8688 9495 183
8689 8780 187
8689 9777 146
8690 9398 186
8690 8931 124
8691 10472 44
8692 9502 157
8694 9175 28
8695 10041 178
8697 9686 156
8698 9108 110
8698 10013 54
8699 9910 133
8700 9695 160
8701 9595 74
8702 9839 60
8702 10059 69
8703 9760 172
8703 9396 138
8705 10207 37
8706 8949 143
8708 9132 163
8709 9083 131
8711 9303 87
8713 9289 87
8713 10461 54
8714 8957 45
8716 10084 40
8717 10260 18
8719 8923 143
8720 9095 126
8722 10180 49
8723 10399 22
8723 9422 103
8724 9264 35
8725 8785 154
8725 8743 199
8728 8997 195
8729 9107 151
8729 9888 60
8734 8858 14
8738 8969 41
8739 9380 167
8739 9352 73
8740 9035 160
8741 9555 99
8746 9342 60
8747 9010 148
8748 10070 198
8748 9903 89
8750 10240 55
8752 10028 112
8755 10240 55
8756 9553 38
8756 9950 31
8757 10383 138
8758 9624 183
8758 10289 77
8760 9163 38
8760 8835 149
8760 8899 107
8761 10296 59
8763 9243 74
8764 9796 177
8765 9990 189
8766 10490 59
8766 10170 25
8766 10051 26
8767 9763 61
8769 10206 92
8770 9478 178
8772 9674 114
8773 10264 176
8774 10486 199
8775 9051 18
8778 10105 91
8779 9733 25
8780 9868 41
8781 9904 58
8782 9907 58
8782 9550 75
8786 9512 56
8787 9268 47
8793 8980 57
8794 8920 192
8795 10174 173
8798 9370 150
8802 8986 49
8803 10328 167
8803 8859 30
8809 9311 106
8810 9704 184
8810 10131 176
8811 10010 27
8812 10340 20
8812 9754 21
8813 9275 29
8815 9470 162
8817 9303 119
8819 10092 189
8819 9427 13
8820 9383 96
8821 9395 105
8824 9680 144
8824 10118 136
8825 9619 48
8826 9885 137
8826 10474 20
8827 9465 21
8828 9202 34
8829 10468 133
8830 9520 57
8831 10017 88
8832 9095 40
8833 9826 104
8834 10058 92
8836 9675 65
8837 9396 52
8839 9248 41
8840 9246 72
8840 9800 63
8841 10312 136
8841 9429 180
8846 10142 196
8846 9438 57
8846 9318 10
8848 10180 123
8848 8929 91
8849 10291 121
8849 9382 101
8850 10402 94
8852 10118 128
8852 9418 89
8853 10360 153
8855 9673 128
8856 9466 147
